0,4,01Ra@0,loop,propose,1,13,1,0,,
0,2,02SRS@0,loop,respond,13,15,1,1,REJECT_OFFER,no_offer
0,2,02SRS@0,loop,propose,1,13,1,0,,
0,5,01Ra@0,loop,respond,15,14,1,1,REJECT_OFFER,no_offer
0,5,01Ra@0,loop,propose,1,13,1,0,,
0,3,02SRS@0,loop,respond,1,16,1,0,ACCEPT_OFFER,exact_qty
0,,04MAT@1,cb,success,1,16,,,ACCEPTED,
0,6,01Ra@0,loop,respond,20,14,0,0,END_NEGOTIATION,need_met
0,7,01Ra@0,cb,failure,,,,,FAIL,
0,0,07SRS@1,loop,respond,2,13,0,0,END_NEGOTIATION,need_met
0,1,07SRS@1,cb,failure,,,,,FAIL,
0,1,04SRS@1,loop,respond,1,15,0,0,END_NEGOTIATION,need_met
0,2,04SRS@1,cb,failure,,,,,FAIL,
0,0,00Ra@0,loop,propose,2,13,4,2,,
0,0,01Ra@0,loop,propose,2,13,4,2,,
0,0,02SRS@0,loop,propose,2,13,4,2,,
0,0,03Ra@0,loop,propose,2,13,4,2,,
0,1,00Ra@0,loop,respond,15,16,4,4,REJECT_OFFER,no_offer
0,1,00Ra@0,loop,propose,2,13,4,2,,
0,1,01Ra@0,loop,respond,18,14,4,4,REJECT_OFFER,no_offer
0,1,01Ra@0,loop,propose,2,13,4,2,,
0,,04MAT@1,cb,success,2,13,,,ACCEPTED,
0,1,03Ra@0,loop,respond,6,16,2,2,REJECT_OFFER,no_offer
0,1,03Ra@0,loop,propose,1,13,2,1,,
0,2,00Ra@0,loop,respond,26,14,2,2,REJECT_OFFER,no_offer
0,2,00Ra@0,loop,propose,1,13,2,1,,
0,1,02SRS@0,loop,respond,3,16,2,2,REJECT_OFFER,no_offer
0,1,02SRS@0,loop,propose,1,13,2,1,,
0,2,03Ra@0,loop,respond,3,13,2,2,REJECT_OFFER,no_offer
0,2,03Ra@0,loop,propose,1,13,2,1,,
0,3,00Ra@0,loop,respond,23,16,2,2,REJECT_OFFER,no_offer
0,3,00Ra@0,loop,propose,1,13,2,1,,
0,2,02SRS@0,loop,respond,3,16,2,2,REJECT_OFFER,no_offer
0,2,02SRS@0,loop,propose,1,13,2,1,,
0,3,03Ra@0,loop,respond,3,16,2,2,REJECT_OFFER,no_offer
0,3,03Ra@0,loop,propose,1,13,2,1,,
0,4,00Ra@0,loop,respond,21,15,2,2,REJECT_OFFER,no_offer
0,4,00Ra@0,loop,propose,2,13,2,0,,
0,3,02SRS@0,loop,respond,3,16,2,2,REJECT_OFFER,no_offer
0,3,02SRS@0,loop,propose,1,13,2,1,,
0,4,03Ra@0,loop,respond,13,14,2,2,REJECT_OFFER,no_offer
0,4,03Ra@0,loop,propose,2,13,2,0,,
0,5,00Ra@0,loop,respond,9,14,2,2,REJECT_OFFER,no_offer
0,5,00Ra@0,loop,propose,2,13,2,0,,
0,4,02SRS@0,loop,respond,3,16,2,2,REJECT_OFFER,no_offer
0,4,02SRS@0,loop,propose,2,13,2,0,,
0,5,03Ra@0,loop,respond,23,15,2,2,REJECT_OFFER,no_offer
0,5,03Ra@0,loop,propose,2,13,2,0,,
0,6,00Ra@0,loop,respond,11,15,2,2,REJECT_OFFER,no_offer
0,6,00Ra@0,loop,propose,2,13,2,0,,
0,5,02SRS@0,loop,respond,3,16,2,2,REJECT_OFFER,no_offer
0,5,02SRS@0,loop,propose,2,13,2,0,,
0,6,03Ra@0,loop,respond,5,15,2,2,REJECT_OFFER,no_offer
0,6,03Ra@0,loop,propose,2,13,2,0,,
0,7,00Ra@0,loop,respond,13,14,2,2,REJECT_OFFER,no_offer
0,7,00Ra@0,loop,propose,2,13,2,0,,
0,6,02SRS@0,loop,respond,3,16,2,2,REJECT_OFFER,no_offer
0,6,02SRS@0,loop,propose,2,13,2,0,,
0,7,03Ra@0,loop,respond,30,13,2,2,REJECT_OFFER,no_offer
0,7,03Ra@0,loop,propose,2,13,2,0,,
0,8,00Ra@0,loop,respond,27,15,2,2,REJECT_OFFER,no_offer
0,8,00Ra@0,loop,propose,2,13,2,0,,
0,7,02SRS@0,loop,respond,3,16,2,2,REJECT_OFFER,no_offer
0,7,02SRS@0,loop,propose,2,13,2,0,,
0,8,03Ra@0,loop,respond,13,16,2,2,REJECT_OFFER,no_offer
0,8,03Ra@0,loop,propose,2,13,2,0,,
0,9,00Ra@0,loop,respond,20,15,2,2,REJECT_OFFER,no_offer
0,9,00Ra@0,loop,propose,2,13,2,0,,
0,8,02SRS@0,loop,respond,3,16,2,2,REJECT_OFFER,no_offer
0,8,02SRS@0,loop,propose,2,13,2,0,,
0,9,03Ra@0,loop,respond,27,14,2,2,REJECT_OFFER,no_offer
0,9,03Ra@0,loop,propose,2,13,2,0,,
0,10,00Ra@0,loop,respond,3,14,2,2,REJECT_OFFER,no_offer
0,10,00Ra@0,loop,propose,2,13,2,0,,
0,9,02SRS@0,loop,respond,3,16,2,2,REJECT_OFFER,no_offer
0,9,02SRS@0,loop,propose,2,13,2,0,,
0,10,03Ra@0,loop,respond,22,15,2,2,REJECT_OFFER,no_offer
0,10,03Ra@0,loop,propose,2,13,2,0,,
0,11,00Ra@0,loop,respond,24,15,2,2,REJECT_OFFER,no_offer
0,11,00Ra@0,loop,propose,2,13,2,0,,
0,10,02SRS@0,loop,respond,3,16,2,2,REJECT_OFFER,no_offer
0,10,02SRS@0,loop,propose,2,13,2,0,,
0,11,03Ra@0,loop,respond,16,14,2,2,REJECT_OFFER,no_offer
0,11,03Ra@0,loop,propose,2,13,2,0,,
0,,04MAT@1,cb,success,2,13,,,ACCEPTED,
0,12,00Ra@0,loop,respond,27,14,0,0,END_NEGOTIATION,need_met
0,13,00Ra@0,cb,failure,,,,,FAIL,
0,0,00Ma@0,loop,propose,2,13,4,2,,
0,0,01Ra@0,loop,propose,2,13,4,2,,
0,0,02SRS@0,loop,propose,2,13,4,2,,
0,0,03Ra@0,loop,propose,2,13,4,2,,
0,,04MAT@1,cb,success,2,13,,,ACCEPTED,
0,1,01Ra@0,loop,respond,9,16,2,2,REJECT_OFFER,no_offer
0,1,01Ra@0,loop,propose,1,13,2,1,,
0,1,03Ra@0,loop,respond,24,16,2,2,REJECT_OFFER,no_offer
0,1,03Ra@0,loop,propose,1,13,2,1,,
0,,04MAT@1,cb,success,1,13,,,ACCEPTED,
0,2,01Ra@0,loop,respond,6,16,1,1,REJECT_OFFER,no_offer
0,2,01Ra@0,loop,propose,1,13,1,0,,
0,,04MAT@1,cb,success,1,13,,,ACCEPTED,
0,1,02SRS@0,loop,respond,1,16,0,0,END_NEGOTIATION,need_met
0,2,02SRS@0,cb,failure,,,,,FAIL,
0,11,02SRS@0,loop,respond,3,16,0,0,END_NEGOTIATION,need_met
0,12,02SRS@0,cb,failure,,,,,FAIL,
0,0,04SRS@1,loop,respond,1,13,4,3,ACCEPT_OFFER,partial_ok
0,,04SRS@1,cb,success,1,13,,,ACCEPTED,
0,0,05Ra@1,loop,respond,8,14,3,3,REJECT_OFFER,no_offer
0,0,05Ra@1,loop,propose,2,16,3,1,,
0,0,06Gr@1,loop,respond,2,13,3,1,ACCEPT_OFFER,partial_ok
0,,06Gr@1,cb,success,2,13,,,ACCEPTED,
0,0,07Ra@1,loop,respond,7,15,1,1,REJECT_OFFER,no_offer
0,0,07Ra@1,loop,propose,1,16,1,0,,
0,1,05Ra@1,loop,respond,9,14,1,1,REJECT_OFFER,no_offer
0,1,05Ra@1,loop,propose,1,16,1,0,,
0,1,07Ra@1,loop,respond,24,15,1,1,REJECT_OFFER,no_offer
0,1,07Ra@1,loop,propose,1,16,1,0,,
0,,05Ra@1,cb,success,1,16,,,ACCEPTED,
0,2,07Ra@1,loop,respond,30,14,0,0,END_NEGOTIATION,need_met
0,3,07Ra@1,cb,failure,,,,,FAIL,
1,0,00Ra@0,loop,propose,3,13,5,2,,
1,0,01Ra@0,loop,propose,3,13,5,2,,
1,0,02SRS@0,loop,propose,3,13,5,2,,
1,0,03Ra@0,loop,propose,3,13,5,2,,
1,1,00Ra@0,loop,respond,8,14,5,5,REJECT_OFFER,no_offer
1,1,00Ra@0,loop,propose,3,13,5,2,,
1,1,01Ra@0,loop,respond,20,15,5,5,REJECT_OFFER,no_offer
1,1,01Ra@0,loop,propose,3,13,5,2,,
1,1,03Ra@0,loop,respond,11,15,5,5,REJECT_OFFER,no_offer
1,1,03Ra@0,loop,propose,3,13,5,2,,
1,2,00Ra@0,loop,respond,14,13,5,5,REJECT_OFFER,no_offer
1,2,00Ra@0,loop,propose,3,13,5,2,,
1,2,01Ra@0,loop,respond,5,14,5,0,ACCEPT_OFFER,exact_qty
1,,04MAT@1,cb,success,5,14,,,ACCEPTED,
1,1,02SRS@0,loop,respond,3,15,0,0,END_NEGOTIATION,need_met
1,2,02SRS@0,cb,failure,,,,,FAIL,
1,2,03Ra@0,loop,respond,12,14,0,0,END_NEGOTIATION,need_met
1,3,03Ra@0,cb,failure,,,,,FAIL,
1,3,00Ra@0,loop,respond,20,14,0,0,END_NEGOTIATION,need_met
1,4,00Ra@0,cb,failure,,,,,FAIL,
1,0,04Gr@1,loop,respond,2,12,3,1,ACCEPT_OFFER,partial_ok
1,,04Gr@1,cb,success,2,12,,,ACCEPTED,
1,0,05Ra@1,loop,respond,6,14,1,1,REJECT_OFFER,no_offer
1,0,05Ra@1,loop,propose,1,15,1,0,,
1,0,06Gr@1,loop,respond,3,12,1,1,REJECT_OFFER,no_offer
1,0,06Gr@1,loop,propose,1,15,1,0,,
1,0,07Ra@1,loop,respond,29,15,1,1,REJECT_OFFER,no_offer
1,0,07Ra@1,loop,propose,1,15,1,0,,
1,1,05Ra@1,loop,respond,26,14,1,1,REJECT_OFFER,no_offer
1,1,05Ra@1,loop,propose,1,15,1,0,,
1,1,06Gr@1,loop,respond,3,12,1,1,REJECT_OFFER,no_offer
1,1,06Gr@1,loop,propose,1,15,1,0,,
1,1,07Ra@1,loop,respond,6,12,1,1,REJECT_OFFER,no_offer
1,1,07Ra@1,loop,propose,1,15,1,0,,
1,2,05Ra@1,loop,respond,2,14,1,1,REJECT_OFFER,no_offer
1,2,05Ra@1,loop,propose,1,15,1,0,,
1,2,06Gr@1,loop,respond,1,12,1,0,ACCEPT_OFFER,exact_qty
1,,06Gr@1,cb,success,1,12,,,ACCEPTED,
1,2,07Ra@1,loop,respond,3,13,0,0,END_NEGOTIATION,need_met
1,3,07Ra@1,cb,failure,,,,,FAIL,
1,3,05Ra@1,loop,respond,5,13,0,0,END_NEGOTIATION,need_met
1,4,05Ra@1,cb,failure,,,,,FAIL,
1,0,00Qu@0,loop,propose,3,13,5,2,,
1,,04MAT@1,cb,success,3,13,,,ACCEPTED,
1,0,01Ra@0,loop,propose,1,13,2,1,,
1,0,02SRS@0,loop,propose,1,13,2,1,,
1,0,03Ra@0,loop,propose,1,13,2,1,,
1,1,01Ra@0,loop,respond,19,15,2,2,REJECT_OFFER,no_offer
